block_time,fee_schedule,fee_schedule_label,cohort,cohort_label,n,mean,std,median_delta_lvr,median_delta_lvr_x1e3,p2_5,p25,p75,p97_5,source
5,volatility_cex,Volatility (CEX),jiter,Jiter,52440,-0.0086114168705263,0.15896917462755,0.0002099502515526,0.2099502515526,-0.2543098434568832,-0.0136209589339038,0.0120479668284694,0.175874505350073,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
5,volatility_dex,Volatility (DEX),active,Active LPs,499950,0.0758462432053844,0.3621937850561561,0.0013807854073926,1.3807854073926,-0.0740283073563446,-2.882052932307033e-06,0.0417506012156465,0.701433900193303,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
5,volatility_dex,Volatility (DEX),passive,Passive LPs,499950,0.0026533754173416,0.0437574298364355,5.272323868440192e-05,0.052723238684401916,-0.003936705539512,-4.1116347055947244e-06,0.0018524022262565,0.0275472662497735,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
5,volatility_dex,Volatility (DEX),jiter,Jiter,47037,-0.009471605741146,0.1349561461976785,-3.216672045702751e-05,-0.03216672045702751,-0.2373765365041833,-0.0142190745254584,0.0096223936284746,0.1598944030852979,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
6,static,Static,active,Active LPs,499950,0.0855743135266568,0.4439096497043447,0.0056602522406496,5.6602522406496005,-0.1711311170198064,-0.0006603942335905,0.0627321730532428,0.8353792559552762,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
6,static,Static,passive,Passive LPs,499950,0.0029732527670537,0.0829641328900791,0.000229295108984,0.22929510898400002,-0.0110974480782056,-3.210786830321055e-05,0.0025398795488922,0.036228302841761,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
6,static,Static,jiter,Jiter,6,-0.0538892545500622,0.0617864966865798,-0.0375041223552735,-37.5041223552735,-0.1691853942745897,-0.0475716705550649,-0.0194505329298605,0.0001691643157805,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_summary.csv
6,toxicity,Toxicity,active,Active LPs,499950,0.0978104028204643,0.3909158894104088,0.004710836674306,4.710836674306,-0.0765282392165382,-2.0895128542974817e-06,0.0674068656338391,0.8569477650401993,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
6,toxicity,Toxicity,passive,Passive LPs,499950,0.002851461179231,0.035451169176309,0.0001337666793951,0.1337666793951,-0.0029529820354109,-3.3564297865495973e-06,0.0023896768378926,0.0274931491504314,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
6,toxicity,Toxicity,jiter,Jiter,107437,0.0053323533991236,0.2493788684246041,0.0029383229604498,2.9383229604498,-0.3652483084966014,-0.0184203409564199,0.0338357794262833,0.370327429761492,/home/danieledinosse/repositories/ABM_Uni_v3/paper/tables/run_paper_figures_blocksize_sources/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_summary.csv
