block_time,fee_schedule,fee_schedule_label,cohort,cohort_label,n,mean,std,median_R,p2_5,p25,p75,p97_5,source
8,volatility_cex,Volatility (CEX),jiter,Jiter,1467527,0.0365501482593877,1.59427929154434,0.151382541365197,-3.067723430532291,-0.984755283637058,1.037129784387556,2.9164375097514497,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
8,volatility_dex,Volatility (DEX),active,Active LPs,5526516,484697.7478611761,1139423725.7644491,0.6689430221826401,-2.9588282151892877,-0.2368121022003207,1.788419763264379,5.840726336780083,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
8,volatility_dex,Volatility (DEX),passive,Passive LPs,5541637,0.8087780607902697,6.514204925444592,0.6407486798311162,-3.0956319494638365,-0.2530504709278338,1.7156208641138333,5.556988247779987,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
8,volatility_dex,Volatility (DEX),jiter,Jiter,1577408,-0.0226618386171908,1.69469642760186,0.0508981308792837,-3.3802273809703363,-0.980415344675328,0.968629991260205,3.065346816442322,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
9,static,Static,active,Active LPs,25128182,11.16717100761372,15964.101290971996,1.4870532165123804,-25.81308643927602,-3.371844740956654,7.93962797483812,33.66518048576582,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
9,static,Static,passive,Passive LPs,25113880,2.357836052809412,176.63356365682876,1.4030485864123126,-37.30624865260292,-3.7639019070483424,8.083841381807922,44.823855648360905,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
9,static,Static,jiter,Jiter,9151,-15.832778141791009,15.997143912788772,-11.65172579636989,-56.36369887957314,-20.146778035018883,-6.440108865705302,-0.2377741424069205,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
9,toxicity,Toxicity,active,Active LPs,5648078,114418.56310410069,271951801.0659895,0.7018459282401033,-1.9859884338976428,-0.1090271418675065,1.2065458493575687,3.0245436738632963,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
9,toxicity,Toxicity,passive,Passive LPs,5654988,0.5258154220728346,4.731153350391564,0.6806224814753496,-2.0883497677945457,-0.1285751634651837,1.1874309495067654,2.8557388244571986,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
9,toxicity,Toxicity,jiter,Jiter,1950950,0.1522684968920441,1.2209462547573149,0.5446070899710893,-1.97821524929842,-0.9151875675444332,1.047758439064313,2.0175820027904297,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
9,volatility_cex,Volatility (CEX),active,Active LPs,5671399,114.09788912035822,264817.88046342594,0.6446691473026466,-2.412562223670464,-0.1677374207253436,1.510012321944972,4.004288088183327,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
9,volatility_cex,Volatility (CEX),passive,Passive LPs,5672783,0.6546952058770029,9.858684787181302,0.6187593196051396,-2.500285192988146,-0.1873259780982848,1.4769893964638716,3.9025826663183385,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
9,volatility_cex,Volatility (CEX),jiter,Jiter,1734712,0.0522855782224505,1.589616926351717,0.1569578150660162,-3.039030092736349,-0.964729790321919,1.0458743905415675,2.9454236815908743,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
9,volatility_dex,Volatility (DEX),active,Active LPs,5656086,183.91844387691955,426799.8869864454,0.616238728716326,-2.8679992938266743,-0.2397480220363255,1.727546449475527,5.665470835743399,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
9,volatility_dex,Volatility (DEX),passive,Passive LPs,5670926,0.7958461282965671,27.10965380181725,0.5895393438336873,-3.024799498145673,-0.2573099123379832,1.6567523240825994,5.43153058828359,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
9,volatility_dex,Volatility (DEX),jiter,Jiter,1852022,-0.0008387429624236,1.6851886330053147,0.0656742058430056,-3.3395773635909465,-0.9619074671258876,0.9794417874186075,3.1183222659809218,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
10,static,Static,active,Active LPs,25335444,22.734763229745763,43957.95030576368,1.3876560367145472,-27.72870730884822,-3.7767046605458336,8.303662850772893,35.945600240582614,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
10,static,Static,passive,Passive LPs,25314716,2.538650287483593,114.05419391396453,1.302518767247575,-40.55327735709654,-4.274047555962328,8.55691559201194,49.47406015428301,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
10,static,Static,jiter,Jiter,11045,-16.944182887712945,15.7135108687324,-12.572597249295914,-60.39292807217264,-22.050370172434917,-6.73046990160855,-0.2964744491173352,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
10,toxicity,Toxicity,active,Active LPs,5762708,214126.55858731992,514050813.3937436,0.6701788290903179,-1.954035372874662,-0.1143698246327123,1.193225620210003,3.0220802348090308,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
10,toxicity,Toxicity,passive,Passive LPs,5768316,0.5198571356139198,6.751986427023558,0.6499745790906362,-2.076192098939314,-0.1362533019506883,1.1763545415815382,2.886622244621417,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
10,toxicity,Toxicity,jiter,Jiter,2153438,0.1554625634291727,1.2244528513752544,0.5349872582523446,-1.988978246467155,-0.9064816975834664,1.0486180369918163,2.0437751843579366,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
10,volatility_cex,Volatility (CEX),active,Active LPs,5781259,4.148191867511498,3321.379070565881,0.6052577574230524,-2.36468032180733,-0.1704901477523111,1.478533287847532,3.949103776101236,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
10,volatility_cex,Volatility (CEX),passive,Passive LPs,5781392,0.6465262113706016,8.944590785608426,0.5808548735345969,-2.4702157116362886,-0.1907917662666413,1.4494091356865515,3.8899951417543086,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
10,volatility_cex,Volatility (CEX),jiter,Jiter,1980995,0.0687211547925597,1.5844023688981084,0.1673765589812423,-2.9999185492958347,-0.9454660193521024,1.0560249150847882,2.9686930313060422,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
10,volatility_dex,Volatility (DEX),active,Active LPs,5764984,4.657755890809872,3366.025472962924,0.5742030332204998,-2.780685462072295,-0.2366603824273038,1.6787796244504865,5.555206896708702,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
10,volatility_dex,Volatility (DEX),passive,Passive LPs,5779053,0.7608713300725224,9.60820083246996,0.548788846142074,-2.96442470374304,-0.2555243828936156,1.6127952754971648,5.360015959989217,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
10,volatility_dex,Volatility (DEX),jiter,Jiter,2095889,0.0144570734085869,1.6907375685185666,0.0753669176002663,-3.326075820573419,-0.9456665116838426,0.9870720378654988,3.1488169059179567,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
11,static,Static,active,Active LPs,25480569,-288.46159024257923,1927942.7991051425,1.3041358922988746,-29.25749083206364,-4.119950331072845,8.620633377991766,37.84860825917024,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
11,static,Static,passive,Passive LPs,25454271,2.313234640496838,1133.5898583669068,1.2224048587404297,-43.04497194992459,-4.723316784873586,8.98824047729466,53.311765551032565,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
11,static,Static,jiter,Jiter,13312,-17.750176760205022,16.462235271634633,-13.358881684318549,-62.01892781113848,-23.16285362503515,-7.165337126131853,-0.2474536784733527,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
11,toxicity,Toxicity,active,Active LPs,5858635,115871.71418240231,280488184.58027023,0.6421543393154344,-1.926305654597003,-0.1188349437329665,1.180659554608273,3.0082473104609755,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
11,toxicity,Toxicity,passive,Passive LPs,5862808,0.5127812436263555,9.246305252251425,0.621851619110539,-2.071822045468328,-0.1427123067489231,1.1674455927662863,2.9091322682847944,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
11,toxicity,Toxicity,jiter,Jiter,2311055,0.1587075495591123,1.222024689630523,0.5253173894776723,-1.98414613589736,-0.8968688064429335,1.0491930297471952,2.0624693628850985,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
11,volatility_cex,Volatility (CEX),active,Active LPs,5874365,71204.8194982687,172574734.589244,0.5745262932417836,-2.3179484801340147,-0.1695211877605074,1.4526148241504635,3.913363731536626,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
11,volatility_cex,Volatility (CEX),passive,Passive LPs,5873666,0.6483134176456701,16.48710660414452,0.5511601339607108,-2.4342072980653127,-0.1905768880146869,1.4270201915528171,3.8866968967833366,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
11,volatility_cex,Volatility (CEX),jiter,Jiter,2199667,0.0793982062833714,1.5772779595879507,0.1711787264417358,-2.9777265757938696,-0.9302651322188148,1.0626807113239876,2.979174259131657,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
11,volatility_dex,Volatility (DEX),active,Active LPs,5858345,2.280143841442089,1156.5613139928005,0.5389775699645157,-2.705998594429054,-0.2317755746269608,1.631880102045704,5.431134255345946,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
11,volatility_dex,Volatility (DEX),passive,Passive LPs,5872100,0.7414440194106483,7.174093493711484,0.514442446328464,-2.902098135722368,-0.2517014103383906,1.5703592614667876,5.285591303386312,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
11,volatility_dex,Volatility (DEX),jiter,Jiter,2338332,0.031018499598081,1.6808650683760613,0.086880268616081,-3.2901812713968988,-0.9306749719232555,0.9961443362063336,3.1778551300169458,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
12,static,Static,active,Active LPs,25589686,48.99942183832966,108808.75480171278,1.2163856636199015,-30.985904516522197,-4.50100670284816,8.929430613323252,39.88754338597306,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
12,static,Static,passive,Passive LPs,25558098,2.743727006854294,203.89728097308432,1.1339039128948194,-45.67142259965021,-5.236522442707472,9.437019500394344,57.37032621040341,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
12,static,Static,jiter,Jiter,15349,-18.87858397842179,17.57118232656216,-14.108329820180083,-65.89705012737699,-24.833359846249948,-7.490636909616978,-0.222501436687122,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
12,toxicity,Toxicity,active,Active LPs,5939270,235663.2623883353,574221104.4908004,0.6235076166128899,-1.890933206334504,-0.1157593008902666,1.171682942817148,3.006078616072757,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
12,toxicity,Toxicity,passive,Passive LPs,5941573,0.5206791749487706,6.6406261876956805,0.6044755417585744,-2.0486010043393987,-0.1402731887523628,1.1621241523328658,2.947682087249285,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
12,toxicity,Toxicity,jiter,Jiter,2455807,0.1631299239050245,1.223313404317499,0.5207492207741844,-1.984759252372441,-0.8886551095751143,1.050893054447542,2.0822322928519967,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
12,volatility_cex,Volatility (CEX),active,Active LPs,5950014,6422.534873373883,15589499.375932956,0.546846825033247,-2.268510164295684,-0.167630990855225,1.4275220624556637,3.872612145997591,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
12,volatility_cex,Volatility (CEX),passive,Passive LPs,5948891,0.6424609808751999,11.553534568670043,0.5242114453265033,-2.4058987700162597,-0.1901718118620342,1.406948629081418,3.890332370866889,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
12,volatility_cex,Volatility (CEX),jiter,Jiter,2407641,0.0908259473854828,1.572623844710176,0.1789871407457003,-2.957194530371328,-0.9153596202198412,1.0717120523489558,2.9899484143659167,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
12,volatility_dex,Volatility (DEX),active,Active LPs,5934229,37044.81613484558,90214330.7211783,0.5090687456211278,-2.6341849976712104,-0.2282747067999022,1.5939278150857086,5.355205596384395,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
12,volatility_dex,Volatility (DEX),passive,Passive LPs,5947595,0.7514083575676082,27.43726959358437,0.4859568409868159,-2.8520655651158653,-0.2493568417365838,1.537717896229585,5.24842719649478,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
12,volatility_dex,Volatility (DEX),jiter,Jiter,2549690,0.0435337830474153,1.679380509523044,0.097674730638268,-3.2768685718954385,-0.91642230567371,1.003308256787271,3.20790417823402,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
13,static,Static,active,Active LPs,25670016,180.36551160874075,582703.712774561,1.1359390661660291,-32.62830673829575,-4.900291749314372,9.246755617334587,41.92671792391949,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
13,static,Static,passive,Passive LPs,25635794,2.1218266152676435,3881.8636203172982,1.0519899812497613,-48.002414874015976,-5.783690616006748,9.9080126151566,61.21265231350863,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
13,static,Static,jiter,Jiter,17202,-19.832420523091603,18.3922705907097,-14.935152172060688,-69.36038403190433,-26.06450485072608,-7.765502467492212,-0.2653391401401405,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
13,toxicity,Toxicity,active,Active LPs,6005294,1093.6589667681226,2656371.927708708,0.6017969236609839,-1.8579786136633345,-0.1152818000195758,1.1607351163959512,2.994455169978824,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
13,toxicity,Toxicity,passive,Passive LPs,6006628,0.5264317268526947,10.101363920226683,0.5845698982080255,-2.03095792834895,-0.1407665275915928,1.1553282435733825,2.977813257625618,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
13,toxicity,Toxicity,jiter,Jiter,2593280,0.1656966957832086,1.2257871252344947,0.5146676869561176,-1.9892024143089917,-0.8823699068065514,1.0518334483256495,2.0997324298011533,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
13,volatility_cex,Volatility (CEX),active,Active LPs,6015488,79990.13439992027,196175739.1223161,0.5258697713812497,-2.2242434946493064,-0.1627461525040759,1.4089735608415166,3.840914186544767,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
13,volatility_cex,Volatility (CEX),passive,Passive LPs,6013950,0.6585083431605994,16.316219928159807,0.5053713384797762,-2.368756135372126,-0.1848883252343339,1.3931935280108425,3.900274923534945,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
13,volatility_cex,Volatility (CEX),jiter,Jiter,2590054,0.0996611112035681,1.5656475312374487,0.1832174805190241,-2.944989734369423,-0.9013707651692268,1.0764896070091428,2.993107973168759,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
13,volatility_dex,Volatility (DEX),active,Active LPs,5998072,266614.6909741258,645393362.8838197,0.4806382584155832,-2.5622838115350857,-0.2223253327886096,1.5505806241392317,5.24633502985574,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
13,volatility_dex,Volatility (DEX),passive,Passive LPs,6011936,0.7608709112323356,73.79352415964975,0.4578194318695252,-2.799272100350139,-0.2444292409150013,1.4974126779815842,5.180481452147666,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
13,volatility_dex,Volatility (DEX),jiter,Jiter,2793060,0.0528607841491586,1.673288125152688,0.1029344745972114,-3.259333542900454,-0.9074338270123856,1.0077070692366914,3.2147688047069813,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
14,static,Static,active,Active LPs,25728510,17.62982638097703,26113.337284005665,1.0608704909546565,-34.07924478062055,-5.262065239610479,9.528352727280588,43.7243760555597,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
14,static,Static,passive,Passive LPs,25691193,3.111804123028433,277.5147350619673,0.9760786954956064,-50.11504885091228,-6.299150611786279,10.356290816892962,64.74401244805333,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
14,static,Static,jiter,Jiter,19524,-20.55658804371487,18.964881855739424,-15.429634495796112,-71.69295610393837,-27.02376590826146,-8.209432655655432,-0.2554471149701946,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
14,toxicity,Toxicity,active,Active LPs,6060987,19224.621175681244,47319131.760846525,0.583943625813556,-1.826276653359404,-0.113698963717592,1.152354105107259,2.9800459537877217,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
14,toxicity,Toxicity,passive,Passive LPs,6061718,0.5337220669803036,33.57888532994527,0.5686327749341282,-2.009179461793446,-0.1389641346869882,1.151145469048945,3.0024980880016297,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
14,toxicity,Toxicity,jiter,Jiter,2726746,0.165745660157669,1.2248084062562716,0.5035914114015164,-1.9932714387704755,-0.8778559231933134,1.051849614691036,2.113800487441576,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
14,volatility_cex,Volatility (CEX),active,Active LPs,6068210,12201.498834061362,26822397.16523842,0.5049614696193212,-2.1836623898142,-0.16023840718927,1.3880468380629805,3.816570555034252,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
14,volatility_cex,Volatility (CEX),passive,Passive LPs,6066003,0.6582951619817108,17.495131178446155,0.4852987585893225,-2.339878463305293,-0.1831718864584691,1.3766453894167967,3.905554114923138,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
14,volatility_cex,Volatility (CEX),jiter,Jiter,2771765,0.1081839179478595,1.562447939552912,0.185407183987403,-2.913731633821336,-0.8898736631730031,1.0810562318732309,3.005190443063315,/mnt/external/scenarios/model2_vol_cex/lvr_vs_blocksize/volatility_cex_flow_model2_vol_cex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
14,volatility_dex,Volatility (DEX),active,Active LPs,6052063,198945.71915369932,489417214.0206049,0.4594215748685704,-2.513171969148872,-0.2158559067413877,1.5225782091213031,5.183870698159262,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
14,volatility_dex,Volatility (DEX),passive,Passive LPs,6065206,0.7352954855245407,44.6007361041456,0.4382867235438191,-2.759039259901257,-0.2385671026726964,1.4747203737172767,5.16394081168874,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
14,volatility_dex,Volatility (DEX),jiter,Jiter,2974166,0.0619566321214216,1.674344758035404,0.1073781700786785,-3.248983844306806,-0.896235886324056,1.012568038662799,3.2392460828179743,/mnt/external/scenarios/model2_vol_dex/lvr_vs_blocksize/volatility_dex_flow_model2_vol_dex_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
15,static,Static,active,Active LPs,25771298,29.64475771457346,82848.58492973735,0.9937925117989396,-35.3639731624708,-5.603612139624782,9.78238561525212,45.437400857358,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
15,static,Static,passive,Passive LPs,25733755,3.2846916421687014,285.185979761954,0.9060298289717524,-51.81932872430122,-6.795196717153719,10.776926940843902,67.9319509951053,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
15,static,Static,jiter,Jiter,21379,-21.63522820034014,20.15287122161881,-16.274725962214944,-73.63144189395493,-28.430933777795467,-8.61442499975602,-0.4536883106098224,/mnt/external/scenarios/model2_static/lvr_vs_blocksize/static_flow_model2_static_runs50_B2to16_seed10_step1_6/dLVR_over_dFees_summary.csv
15,toxicity,Toxicity,active,Active LPs,6108826,-14.348385104920332,43141.19141258603,0.5697232239689851,-1.792241419162168,-0.1092239559083726,1.1451045148472192,2.975688254674696,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
15,toxicity,Toxicity,passive,Passive LPs,6109094,0.5604703359977934,17.667314843575234,0.5550998157651478,-1.9866264442224624,-0.1358300130010391,1.1477920228356318,3.0343901657982872,/mnt/external/scenarios/model2_tox/lvr_vs_blocksize/toxicity_flow_model2_tox_runs50_B2to16_seed10_step1_2/dLVR_over_dFees_summary.csv
